series_key;time_period;time_period_start;time_period_end;obs_value;updated_at;dataset_id;title_fr;title_long_fr;MNE;FREQ;DOMAINE;ACTIVITE;VARIABLE;ZONE_GEO;CATEGORIE;POPULATION;CONTREPARTIE;CONSOLIDATION;UNIT;DECIMALS;UNIT_MULT;ADJUSTMENT;TIME_FORMAT;SOURCE_AGENCY;TIME_PER_COLLECT;OBS_CONF;OBS_STATUS
ACPR.A.BQ.RISQUES.GB_FIN_NEGO_PASSIF_9849.187._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;185,97;2025-10-22T14:00:29+00:00;ACPR;Positions courtes dans le portefeuille de négociation coté passif;Positions courtes dans le portefeuille de négociation coté passif;GB_FIN_NEGO_PASSIF_9849;A;BQ;_Z;187;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_NEGO_BILAN_PASSIF.568._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;17,0;2025-10-22T14:00:30+00:00;ACPR;Part du portefeuille de négociation au passif du bilan;Part du portefeuille de négociation au passif du bilan;TX_NEGO_BILAN_PASSIF;A;BQ;_Z;568;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_NPL.569._Z.ENF.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;3,74;2025-10-22T14:00:30+00:00;ACPR;Taux de prêts non performants aux entreprises non financières;Taux de prêts non performants aux entreprises non financières;TX_NPL;A;BQ;_Z;569;_Z;RISQUES;TOP6_AUT_GROUPES;ENF;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_NPL.569.GB.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;1,44;2025-10-22T14:00:30+00:00;ACPR;Taux de prêts non performants au Royaume uni;Taux de prêts non performants au Royaume uni;TX_NPL;A;BQ;_Z;569;GB;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_NPL.569.LU.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;1,86;2025-10-22T14:00:30+00:00;ACPR;Taux de prêts non performants au Luxembourg;Taux de prêts non performants au Luxembourg;TX_NPL;A;BQ;_Z;569;LU;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_PROV.572._Z.GE.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;44,14;2025-10-22T14:00:30+00:00;ACPR;Taux de provisionnement aux grandes entreprises;Taux de provisionnement aux grandes entreprises;TX_PROV;A;BQ;_Z;572;_Z;RISQUES;TOP6_AUT_GROUPES;GE;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_PROV.572._Z.NACE_H.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;54,76;2025-10-22T14:00:31+00:00;ACPR;Taux de provisionnement du secteur du transports et entreposage;Taux de provisionnement du secteur du transports et entreposage;TX_PROV;A;BQ;_Z;572;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_H;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_PROV.572._Z.PME.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;42,46;2025-10-22T14:00:31+00:00;ACPR;Taux de provisionnement aux PME;Taux de provisionnement aux PME;TX_PROV;A;BQ;_Z;572;_Z;RISQUES;TOP6_AUT_GROUPES;PME;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_PROV.572.NL.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;69,28;2025-10-22T14:00:31+00:00;ACPR;Taux de provisionnement aux Pays-Bas;Taux de provisionnement aux Pays-Bas;TX_PROV;A;BQ;_Z;572;NL;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.S1_ENFCA.660._Z.ENF.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;1603,96;2025-10-22T14:00:31+00:00;ACPR;Encours de prêts et avances (brut comptable) aux entreprises non financières en stade 1 - coût amorti;Encours de prêts et avances (brut comptable) aux entreprises non financières en stade 1 - coût amorti;S1_ENFCA;A;BQ;_Z;660;_Z;RISQUES;TOP6_AUT_GROUPES;ENF;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.S1_ENFCA_BASE100.660._Z.ENF.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;118,28;2025-10-22T14:00:31+00:00;ACPR;Encours de prêts et avances (brut comptable) aux entreprises non financières en stade 1 - coût amorti - base 100;Encours de prêts et avances (brut comptable) aux entreprises non financières en stade 1 - coût amorti - base 100;S1_ENFCA_BASE100;A;BQ;_Z;660;_Z;RISQUES;TOP6_AUT_GROUPES;ENF;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.S3_ENFCA.662._Z.ENF.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;72,67;2025-10-22T14:00:31+00:00;ACPR;Encours de prêts et avances (brut comptable) aux entreprises non financières en stade 3 - coût amorti;Encours de prêts et avances (brut comptable) aux entreprises non financières en stade 3 - coût amorti;S3_ENFCA;A;BQ;_Z;662;_Z;RISQUES;TOP6_AUT_GROUPES;ENF;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_DERIVES_CIES9943.51._Z._Z.PHNC._Z._Z;2024;2024-01-01;2024-12-31;110502,85;2025-10-22T14:00:31+00:00;ACPR;Total des dérivés (montants notionnels);Total des dérivés (montants notionnels);TB_FIN_NEGO_DERIVES_CIES9943;A;BQ;_Z;51;_Z;RISQUES;_Z;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_NPL.569._Z.NACE_P.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;4,68;2025-10-22T14:00:30+00:00;ACPR;Taux de prêts non performants du secteur de l'enseignement;Taux de prêts non performants du secteur de l'enseignement;TX_NPL;A;BQ;_Z;569;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_P;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.DERIV_NOTIONNEL_GRE_GRE.47._Z.EC.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;31350,04;2025-10-22T14:00:29+00:00;ACPR;Montant notionnels de dérivés de gré à gré avec établissements de crédit;Montant notionnels de dérivés de gré à gré avec établissements de crédit;DERIV_NOTIONNEL_GRE_GRE;A;BQ;_Z;47;_Z;RISQUES;TOP6_AUT_GROUPES;EC;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34._Z.EF.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;299,97;2025-10-22T14:00:28+00:00;ACPR;Entreprises financières (crédits nets);Entreprises financières (crédits nets);CRED_CLIENT;A;BQ;_Z;34;_Z;RISQUES;TOP6_AUT_GROUPES;EF;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_BAIL.33._Z.SNF.SOLO._Z.TOTAL_SECTEUR;2024;2024-01-01;2024-12-31;88,58;2025-10-22T14:00:28+00:00;ACPR;Crédit-bail et opérations assimilées aux sociétés non financières;Crédit-bail et opérations assimilées aux sociétés non financières;CRED_BAIL;A;BQ;_Z;33;_Z;RISQUES;TOTAL_SECTEUR;SNF;SOLO;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CREDITS_BRUTS_MENAGES_ENF_PAYS.40.NL.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;37,89;2025-10-22T14:00:29+00:00;ACPR;Crédits bruts aux ménages et entreprises non financières aux Pays bas;Crédits bruts aux ménages et entreprises non financières aux Pays bas;CREDITS_BRUTS_MENAGES_ENF_PAYS;A;BQ;_Z;40;NL;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.OBLIG_PTF_NEGO.238._Z.BC.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;0,75;2025-10-22T14:00:29+00:00;ACPR;Titre de créances émis par les banques centrales dans le portefeuille de négociation;Titre de créances émis par les banques centrales dans le portefeuille de négociation;OBLIG_PTF_NEGO;A;BQ;_Z;238;_Z;RISQUES;TOP6_AUT_GROUPES;BC;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34._Z.NACE_B.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;22,86;2025-10-22T14:00:28+00:00;ACPR;Crédits au secteur des industries extractives;Crédits au secteur des industries extractives;CRED_CLIENT;A;BQ;_Z;34;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_B;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34._Z.NACE_O.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;4,13;2025-10-22T14:00:28+00:00;ACPR;Crédits au secteur de l'administration publique;Crédits au secteur de l'administration publique;CRED_CLIENT;A;BQ;_Z;34;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_O;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34._Z.NACE_Q.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;36,46;2025-10-22T14:00:28+00:00;ACPR;Crédits au secteur de la santé humaine et action sociale;Crédits au secteur de la santé humaine et action sociale;CRED_CLIENT;A;BQ;_Z;34;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_Q;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34.DE.ENF.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;55,69;2025-10-22T14:00:28+00:00;ACPR;Crédits aux entreprises non financières - Allemagne;Crédits aux entreprises non financières - Allemagne;CRED_CLIENT;A;BQ;_Z;34;DE;RISQUES;TOP6_AUT_GROUPES;ENF;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34.PL.ENF.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;22,9;2025-10-22T14:00:28+00:00;ACPR;Crédits aux entreprises non financières - Pologne;Crédits aux entreprises non financières - Pologne;CRED_CLIENT;A;BQ;_Z;34;PL;RISQUES;TOP6_AUT_GROUPES;ENF;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34.PL.MENAGES.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;12,44;2025-10-22T14:00:28+00:00;ACPR;Crédits aux ménages - Pologne;Crédits aux ménages - Pologne;CRED_CLIENT;A;BQ;_Z;34;PL;RISQUES;TOP6_AUT_GROUPES;MENAGES;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34.US.MENAGES.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;1,94;2025-10-22T14:00:28+00:00;ACPR;Crédits aux ménages - États-Unis;Crédits aux ménages - États-Unis;CRED_CLIENT;A;BQ;_Z;34;US;RISQUES;TOP6_AUT_GROUPES;MENAGES;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_TOTAL.37._Z.SNF.SOLO._Z.TOTAL_SECTEUR;2024;2024-01-01;2024-12-31;1127,47;2025-10-22T14:00:28+00:00;ACPR;Crédits aux sociétés non financières résidentes;Crédits aux sociétés non financières résidentes;CRED_TOTAL;A;BQ;_Z;37;_Z;RISQUES;TOTAL_SECTEUR;SNF;SOLO;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_TRESO.38._Z._Z.SOLO._Z.TOTAL_SECTEUR;2024;2024-01-01;2024-12-31;391,68;2025-10-22T14:00:28+00:00;ACPR;Crédits de trésorerie à l'ensemble de la clientèle non financière;Crédits de trésorerie à l'ensemble de la clientèle non financière;CRED_TRESO;A;BQ;_Z;38;_Z;RISQUES;TOTAL_SECTEUR;_Z;SOLO;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CREDITS_BRUTS.39._Z.NACE_H.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;105,19;2025-10-22T14:00:28+00:00;ACPR;Crédits bruts aux entreprises du secteur du transports et entreposage;Crédits bruts aux entreprises du secteur du transports et entreposage;CREDITS_BRUTS;A;BQ;_Z;39;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_H;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CREDITS_BRUTS.39._Z.NACE_M.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;121,23;2025-10-22T14:00:28+00:00;ACPR;Crédits bruts aux entreprises du secteur des activités spécialisées, scientifiques et techniques;Crédits bruts aux entreprises du secteur des activités spécialisées, scientifiques et techniques;CREDITS_BRUTS;A;BQ;_Z;39;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_M;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CREDITS_BRUTS.39._Z.NACE_P.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;6,96;2025-10-22T14:00:29+00:00;ACPR;Crédits bruts aux entreprises du secteur de l'enseignement;Crédits bruts aux entreprises du secteur de l'enseignement;CREDITS_BRUTS;A;BQ;_Z;39;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_P;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.DERIV_NOTIONNEL_ORGA.48._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;4650,6;2025-10-22T14:00:29+00:00;ACPR;Montant notionnels de dérivés sur marchés organisés;Montant notionnels de dérivés sur marchés organisés;DERIV_NOTIONNEL_ORGA;A;BQ;_Z;48;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.LOANS_PTF_NEGO.222._Z.MENAGES.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;0,0;2025-10-22T14:00:29+00:00;ACPR;Prêts aux Ménages dans le portefeuille de négociation;Prêts aux Ménages dans le portefeuille de négociation;LOANS_PTF_NEGO;A;BQ;_Z;222;_Z;RISQUES;TOP6_AUT_GROUPES;MENAGES;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.OBLIG_PTF_NEGO.238._Z.EF.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;23,66;2025-10-22T14:00:29+00:00;ACPR;Titre de créances émis par les autres entreprises financières dans le portefeuille de négociation;Titre de créances émis par les autres entreprises financières dans le portefeuille de négociation;OBLIG_PTF_NEGO;A;BQ;_Z;238;_Z;RISQUES;TOP6_AUT_GROUPES;EF;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.RATIO_CREDEP.363._Z.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;102,31;2025-10-22T14:00:29+00:00;ACPR;Ratio crédits / Dépôts  aux entreprises non financières et aux ménages;Ratio crédits / Dépôts  aux entreprises non financières et aux ménages;RATIO_CREDEP;A;BQ;_Z;363;_Z;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;PC;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_DERIVE_CREDIT10006.462._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;10,83;2025-10-22T14:00:29+00:00;ACPR;Achats de dérivés de crédit sur transfert de rendement (Total return swaps) En notionnel;Achats de dérivés de crédit sur transfert de rendement (Total return swaps) En notionnel;TB_FIN_NEGO_DERIVE_CREDIT10006;A;BQ;_Z;462;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_DERIVES9928.478._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;6,11;2025-10-22T14:00:30+00:00;ACPR;Montant à l'actif de dérivés sur matières premières;Montant à l'actif de dérivés sur matières premières;TB_FIN_NEGO_DERIVES9928;A;BQ;_Z;478;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_VENTE_OPTION9993.503._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;15470,54;2025-10-22T14:00:30+00:00;ACPR;Options achats et ventes;Options achats et ventes;TB_FIN_NEGO_VENTE_OPTION9993;A;BQ;_Z;503;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_NPL.569._Z.NACE_F.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;8,11;2025-10-22T14:00:30+00:00;ACPR;Taux de prêts non performants du secteur de la construction;Taux de prêts non performants du secteur de la construction;TX_NPL;A;BQ;_Z;569;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_F;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_NPL.569._Z.NACE_Q.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;3,0;2025-10-22T14:00:30+00:00;ACPR;Taux de prêts non performants du secteur de la santé humaine et action sociale;Taux de prêts non performants du secteur de la santé humaine et action sociale;TX_NPL;A;BQ;_Z;569;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_Q;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_NPL.569.CH.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;2,01;2025-10-22T14:00:30+00:00;ACPR;Taux de prêts non performants en Suisse;Taux de prêts non performants en Suisse;TX_NPL;A;BQ;_Z;569;CH;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_PROV.572._Z.NACE_I.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;63,93;2025-10-22T14:00:31+00:00;ACPR;Taux de provisionnement du secteur de l'hébergement et restauration;Taux de provisionnement du secteur de l'hébergement et restauration;TX_PROV;A;BQ;_Z;572;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_I;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_PROV.572._Z.NACE_M.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;61,14;2025-10-22T14:00:31+00:00;ACPR;Taux de provisionnement du secteur des activités spécialisées, scientifiques et techniques;Taux de provisionnement du secteur des activités spécialisées, scientifiques et techniques;TX_PROV;A;BQ;_Z;572;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_M;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_PROV.572.GB.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;76,59;2025-10-22T14:00:31+00:00;ACPR;Taux de provisionnement au Royaume-Uni;Taux de provisionnement au Royaume-Uni;TX_PROV;A;BQ;_Z;572;GB;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.DEPOTS.43._Z.MENAGES.SOLO._Z.TOTAL_SECTEUR;2024;2024-01-01;2024-12-31;1896,06;2025-10-22T14:00:31+00:00;ACPR;Dépôts des ménages;Dépôts des ménages;DEPOTS;A;BQ;_Z;43;_Z;RISQUES;TOTAL_SECTEUR;MENAGES;SOLO;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.GB_FIN_TX_DOUT_MEN_ENF8964.39._Z.MENAGES.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;2116,42;2025-10-22T14:00:31+00:00;ACPR;Prêts et avances bruts au coût amorti du secteur bancaire français (IFRS) - ménages;Prêts et avances bruts au coût amorti du secteur bancaire français (IFRS) - ménages;GB_FIN_TX_DOUT_MEN_ENF8964;A;BQ;_Z;39;_Z;RISQUES;TOP6_AUT_GROUPES;MENAGES;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.GB_FIN_TX_DOUT_MEN_ENF8998.39._Z.MENAGES.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;52,27;2025-10-22T14:00:31+00:00;ACPR;Part des ménages dans les prêts et avances bruts au coût amorti aux ménages et aux entreprises non financières - secteur bancaire français (IFRS);Part des ménages dans les prêts et avances bruts au coût amorti aux ménages et aux entreprises non financières - secteur bancaire français (IFRS);GB_FIN_TX_DOUT_MEN_ENF8998;A;BQ;_Z;39;_Z;RISQUES;TOP6_AUT_GROUPES;MENAGES;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.S3_MCA.662._Z.MENAGES.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;45,95;2025-10-22T14:00:31+00:00;ACPR;Encours de prêts et avances (brut comptable) aux ménages en stade 3 - coût amorti;Encours de prêts et avances (brut comptable) aux ménages en stade 3 - coût amorti;S3_MCA;A;BQ;_Z;662;_Z;RISQUES;TOP6_AUT_GROUPES;MENAGES;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34._Z.NACE_A.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;69,65;2025-10-22T14:00:28+00:00;ACPR;Crédits au secteur de l'agriculture, sylviculture et pêche;Crédits au secteur de l'agriculture, sylviculture et pêche;CRED_CLIENT;A;BQ;_Z;34;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_A;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.S1_MCA_BASE100.660._Z.MENAGES.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;110,62;2025-10-22T14:00:31+00:00;ACPR;Encours de prêts et avances (brut comptable) aux ménages en stade 1 - coût amorti - base 100;Encours de prêts et avances (brut comptable) aux ménages en stade 1 - coût amorti - base 100;S1_MCA_BASE100;A;BQ;_Z;660;_Z;RISQUES;TOP6_AUT_GROUPES;MENAGES;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_PROV.572.ES.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;78,26;2025-10-22T14:00:31+00:00;ACPR;Taux de provisionnement en Espagne;Taux de provisionnement en Espagne;TX_PROV;A;BQ;_Z;572;ES;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34.GB.MENAGES.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;21,79;2025-10-22T14:00:28+00:00;ACPR;Crédits aux ménages - Royaume-Uni;Crédits aux ménages - Royaume-Uni;CRED_CLIENT;A;BQ;_Z;34;GB;RISQUES;TOP6_AUT_GROUPES;MENAGES;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.GB_FIN_NEGO_ACTIF_9846.182._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;285,34;2025-10-22T14:00:29+00:00;ACPR;Titres de créances dans le portefeuille de négociation coté actif;Titres de créances dans le portefeuille de négociation coté actif;GB_FIN_NEGO_ACTIF_9846;A;BQ;_Z;182;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_DERIVES9924.474._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;284,93;2025-10-22T14:00:30+00:00;ACPR;Montant à l'actif de dérivés sur taux d'intérêt;Montant à l'actif de dérivés sur taux d'intérêt;TB_FIN_NEGO_DERIVES9924;A;BQ;_Z;474;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_COD.30._Z.APU.SOLO._Z.TOTAL_SECTEUR;2024;2024-01-01;2024-12-31;6,64;2025-10-22T14:00:28+00:00;ACPR;Comptes ordinaires débiteurs aux administrations publiques;Comptes ordinaires débiteurs aux administrations publiques;CRED_COD;A;BQ;_Z;30;_Z;RISQUES;TOTAL_SECTEUR;APU;SOLO;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_PROV.572._Z.NACE_E.PHNC._Z.TOP6_AUT_GROUPES;2024;2024-01-01;2024-12-31;78,97;2025-10-22T14:00:31+00:00;ACPR;Taux de provisionnement du secteur de la production et distribution d'eau;Taux de provisionnement du secteur de la production et distribution d'eau;TX_PROV;A;BQ;_Z;572;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_E;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_HAB.36._Z.SNF.SOLO._Z.TOTAL_SECTEUR;2024;2024-01-01;2024-12-31;166,24;2025-10-22T14:00:28+00:00;ACPR;Crédits à l'habitat aux sociétés non financières;Crédits à l'habitat aux sociétés non financières;CRED_HAB;A;BQ;_Z;36;_Z;RISQUES;TOTAL_SECTEUR;SNF;SOLO;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_TOTAL.37._Z._Z.SOLO._Z.TOTAL_SECTEUR;2024;2024-01-01;2024-12-31;2829,48;2025-10-22T14:00:28+00:00;ACPR;Crédits à l'ensemble de la clientèle non financière résidente;Crédits à l'ensemble de la clientèle non financière résidente;CRED_TOTAL;A;BQ;_Z;37;_Z;RISQUES;TOTAL_SECTEUR;_Z;SOLO;EUR;2;9;N;P1Y;ACPR;E;F;A
